"Majority protein IDs","logFC","logCPM","LR","PValue","FDR","Protein ID","Protein names","Gene names","Fasta headers","Mol. weight [kDa]","Sequence length","Sequence lengths","Score","Intensity C1","Intensity C2","Intensity C3","Intensity C4","Intensity C5","Intensity R1","Intensity R2","Intensity R3","Intensity R4","Intensity R5","iBAQ C1","iBAQ C2","iBAQ C3","iBAQ C4","iBAQ C5","iBAQ R1","iBAQ R2","iBAQ R3","iBAQ R4","iBAQ R5","LFQ intensity C1","LFQ intensity C2","LFQ intensity C3","LFQ intensity C4","LFQ intensity C5","LFQ intensity R1","LFQ intensity R2","LFQ intensity R3","LFQ intensity R4","LFQ intensity R5","MS/MS count C1","MS/MS count C2","MS/MS count C3","MS/MS count C4","MS/MS count C5","MS/MS count R1","MS/MS count R2","MS/MS count R3","MS/MS count R4","MS/MS count R5"
"Q6NX65",0.405945840054977,4.15404337510398,0.235664048141243,0.627355458724198,0.999996365408252,"Q6NX65","Programmed cell death protein 10","Pdcd10","sp|Q6NX65|PDC10_RAT Programmed cell death protein 10 OS=Rattus norvegicus OX=10116 GN=Pdcd10 PE=2 SV=1",24.355,210,"210",10.882,41429000,52514000,10246000,16554000,7054400,33882000,32247000,18013000,9851000,9764500,3186900,4039500,788150,1273300,542650,2606300,2480600,1385600,757770,751120,20113000,25635000,17089000,19415000,13832000,31440000,27201000,24624000,19135000,23368000,6,8,3,3,2,7,6,4,2,3
"Q6NYB7;E9PU16;Q7TPK7;A0A0G2K235",0.329831466864337,6.51358101561526,0.155749015717847,0.693100840072525,0.999996365408252,"Q6NYB7","Ras-related protein Rab-1A","Rab1A;Rab1;Rab1a","sp|Q6NYB7|RAB1A_RAT Ras-related protein Rab-1A OS=Rattus norvegicus OX=10116 GN=Rab1A PE=1 SV=3;tr|E9PU16|E9PU16_RAT RAB1A, member RAS oncogene family OS=Rattus norvegicus OX=10116 GN=Rab1a PE=1 SV=2;tr|Q7TPK7|Q7TPK7_RAT Ac2-048 OS=Rattus norvegicus OX=101",22.677,205,"205;300;301;323",76.236,233830000,150180000,194040000,98998000,105120000,85645000,76321000,48639000,55822000,104590000,15589000,10012000,12936000,6599800,7007800,5709700,5088100,3242600,3721500,6972800,107580000,94688000,139130000,85200000,81993000,144950000,115570000,113910000,113610000,142460000,12,9,8,7,6,8,6,6,4,6
"Q6P136;Q63617",0.3174764739106,9.0874965925757,0.144322302349947,0.704021315743113,0.999996365408252,"Q6P136","Hypoxia up-regulated protein 1","Hyou1","tr|Q6P136|Q6P136_RAT Hyou1 protein OS=Rattus norvegicus OX=10116 GN=Hyou1 PE=1 SV=1;sp|Q63617|HYOU1_RAT Hypoxia up-regulated protein 1 OS=Rattus norvegicus OX=10116 GN=Hyou1 PE=1 SV=1",111.22,998,"998;999",323.31,516230000,719280000,562830000,794020000,537730000,355240000,394680000,335100000,492070000,283630000,10755000,14985000,11726000,16542000,11203000,7400800,8222400,6981300,10251000,5908900,515040000,582200000,592910000,699970000,647850000,702100000,661510000,726210000,844250000,811910000,33,44,43,56,48,32,39,42,47,38
"Q6P2A5;P29411",-0.195234484904213,6.02533558241372,0.0546470407261358,0.815165819429679,0.999996365408252,"Q6P2A5","GTP:AMP phosphotransferase AK3, mitochondrial","Ak3","tr|Q6P2A5|Q6P2A5_RAT GTP:AMP phosphotransferase AK3, mitochondrial OS=Rattus norvegicus OX=10116 GN=Ak3 PE=1 SV=1;sp|P29411|KAD3_RAT GTP:AMP phosphotransferase AK3, mitochondrial OS=Rattus norvegicus OX=10116 GN=Ak3 PE=2 SV=2",25.494,227,"227;227",79.496,167930000,119080000,125020000,59830000,88539000,52434000,58695000,56132000,67381000,36846000,10496000,7442400,7813600,3739400,5533700,3277100,3668400,3508300,4211300,2302900,98808000,78120000,95457000,77884000,86297000,81044000,84157000,69802000,78383000,63790000,12,10,12,5,8,5,7,8,7,8
"Q6P3V8",0.280196983173503,11.0517156071964,0.112468321466784,0.73735129802883,0.999996365408252,"Q6P3V8",NA,"Eif4a1","tr|Q6P3V8|Q6P3V8_RAT Eukaryotic translation initiation factor 4A1 OS=Rattus norvegicus OX=10116 GN=Eif4a1 PE=1 SV=1",46.153,406,"406;138",323.31,3648700000,3722300000,2789800000,2584100000,2168100000,2253300000,2446200000,1874700000,1873900000,1490400000,158640000,161840000,121300000,112350000,94264000,97970000,106360000,81508000,81476000,64799000,2383500000,2502200000,2.244e+09,2473100000,2.426e+09,2707300000,2966100000,3184500000,2.853e+09,2.743e+09,107,108,104,90,90,104,113,95,86,91
"Q6P3V9;P50878",0.0913743366977038,10.7909198437776,0.0119773461450369,0.912852666220964,0.999996365408252,"Q6P3V9","60S ribosomal protein L4","Rpl4","tr|Q6P3V9|Q6P3V9_RAT 60S ribosomal protein L4 OS=Rattus norvegicus OX=10116 GN=Rpl4 PE=1 SV=1;sp|P50878|RL4_RAT 60S ribosomal protein L4 OS=Rattus norvegicus OX=10116 GN=Rpl4 PE=1 SV=3",47.3,421,"421;421",323.31,2827300000,2787200000,2222800000,1.799e+09,1939100000,1680200000,1765900000,1.517e+09,1829100000,918680000,176710000,174200000,138930000,112440000,121200000,105010000,110370000,94813000,114320000,57418000,2436400000,2036900000,2361400000,1873400000,2063900000,2227700000,2296200000,2404300000,2337900000,2082500000,60,67,66,57,62,63,57,58,58,55
"Q6P4Z9",-0.0678016696807936,5.21599652644053,0.0065951626229056,0.935274464539648,0.999996365408252,"Q6P4Z9","COP9 signalosome complex subunit 8","Cops8","sp|Q6P4Z9|CSN8_RAT COP9 signalosome complex subunit 8 OS=Rattus norvegicus OX=10116 GN=Cops8 PE=2 SV=1",23.235,209,"209",23.48,76087000,61652000,67431000,40554000,52298000,70956000,35445000,19132000,8341800,31119000,9510800,7706500,8428900,5069300,6537200,8869500,4430700,2391600,1042700,3889900,37825000,40771000,61050000,49264000,49846000,58396000,47405000,37323000,38187000,43631000,8,7,8,3,5,9,5,4,3,5
"Q6P502",-0.0569210270716582,10.6643099540003,0.0046483839251833,0.945643097612686,0.999996365408252,"Q6P502","T-complex protein 1 subunit gamma","Cct3","sp|Q6P502|TCPG_RAT T-complex protein 1 subunit gamma OS=Rattus norvegicus OX=10116 GN=Cct3 PE=1 SV=1",60.646,545,"545",323.31,1972400000,2567200000,2037300000,1798500000,1456900000,1487500000,1487100000,1286400000,1481400000,1.055e+09,61637000,80225000,63667000,56203000,45528000,46484000,46470000,40202000,46293000,32970000,2422600000,2484600000,2214500000,1494100000,1778500000,2394200000,2039300000,1938900000,1621300000,1868200000,54,77,85,88,74,68,80,86,74,75
"Q6P503",-0.131955723683132,4.63894882268669,0.0249740992545342,0.874431617515648,0.999996365408252,"Q6P503",NA,"Atp6v1d","tr|Q6P503|Q6P503_RAT ATPase H+-transporting V1 subunit D OS=Rattus norvegicus OX=10116 GN=Atp6v1d PE=1 SV=1",28.309,247,"247",28.712,68150000,56541000,40810000,29033000,30993000,19689000,16850000,23754000,17772000,20717000,5242300,4349300,3139200,2233300,2384100,1514500,1296100,1827200,1367100,1593600,34316000,33628000,33570000,29406000,32626000,23116000,31256000,26434000,29376000,37285000,9,6,6,5,4,4,4,5,4,4
"Q6P685",0.287662308734148,7.16416675715739,0.118531150225894,0.730633067917458,0.999996365408252,"Q6P685",NA,"Eif2s2","tr|Q6P685|Q6P685_RAT Eukaryotic translation initiation factor 2 subunit beta OS=Rattus norvegicus OX=10116 GN=Eif2s2 PE=1 SV=1",38.243,333,"333",180.65,214220000,252400000,205590000,158740000,160380000,149320000,1.33e+08,127300000,143840000,108890000,10711000,12620000,10280000,7936800,8019000,7466200,6649800,6365200,7192200,5444400,142370000,150940000,151560000,185340000,179920000,167420000,174560000,224210000,198660000,213520000,27,24,26,19,21,25,20,17,21,27
"Q6P686",0.471042770276019,4.8619800527248,0.316946297567293,0.573448613460795,0.999996365408252,"Q6P686","Osteoclast-stimulating factor 1","Ostf1","sp|Q6P686|OSTF1_RAT Osteoclast-stimulating factor 1 OS=Rattus norvegicus OX=10116 GN=Ostf1 PE=1 SV=1",23.668,214,"214",15.664,51659000,30519000,16198000,43714000,19847000,56738000,39197000,30547000,21360000,33201000,4304900,2543200,1349800,3642900,1653900,4728200,3266400,2545600,1780000,2766800,31451000,33016000,28027000,32499000,27920000,44898000,41996000,38318000,54280000,30602000,4,5,3,5,4,8,5,5,4,6
"Q6P6Q5;P08592;P08592-2",0.930927030156585,5.08299695032602,1.22242329518268,0.268885603135378,0.999996365408252,"Q6P6Q5","Amyloid beta A4 protein;N-APP;Soluble APP-alpha;Soluble APP-beta;C99;Beta-amyloid protein 42;Beta-amyloid protein 40;C83;P3(42);P3(40);C80;Gamma-secretase C-terminal fragment 59;Gamma-secretase C-terminal fragment 57;Gamma-secretase C-terminal fragment 50;C31","App","tr|Q6P6Q5|Q6P6Q5_RAT Amyloid-beta A4 protein OS=Rattus norvegicus OX=10116 GN=App PE=1 SV=1;sp|P08592|A4_RAT Amyloid-beta A4 protein OS=Rattus norvegicus OX=10116 GN=App PE=1 SV=2;sp|P08592-2|A4_RAT Isoform APP695 of Amyloid-beta A4 protein OS=Rattus norve",82.797,733,"733;770;695",42.489,22195000,28632000,29982000,23460000,13613000,33176000,60691000,28209000,46921000,20588000,693610,894740,936930,733110,425410,1036800,1896600,881550,1466300,643370,28392000,25501000,33506000,29984000,28994000,51075000,57808000,56598000,59666000,51044000,3,5,5,5,3,4,7,5,7,7
"Q6P6R2",-0.161525217441377,9.58392257354823,0.0374143899623412,0.846623791128487,0.999996365408252,"Q6P6R2","Dihydrolipoyl dehydrogenase, mitochondrial","Dld","sp|Q6P6R2|DLDH_RAT Dihydrolipoyl dehydrogenase, mitochondrial OS=Rattus norvegicus OX=10116 GN=Dld PE=1 SV=1",54.037,509,"509",293.03,1.277e+09,1693800000,1033500000,1030100000,884090000,636840000,863360000,682150000,538900000,432870000,60811000,80657000,49214000,49052000,42099000,30326000,41113000,32484000,25662000,20613000,1300400000,1036700000,905240000,954640000,889210000,745960000,945970000,1033200000,891370000,882520000,50,70,54,48,48,43,43,42,32,39
"Q6P6T0;G3V804;Q9JHY2",0.146143907238268,5.48585366938854,0.0306309538052704,0.861066267790865,0.999996365408252,"Q6P6T0","Sideroflexin;Sideroflexin-3","Sfxn3","tr|Q6P6T0|Q6P6T0_RAT Sidoreflexin OS=Rattus norvegicus OX=10116 GN=Sfxn3 PE=2 SV=1;tr|G3V804|G3V804_RAT Sidoreflexin OS=Rattus norvegicus OX=10116 GN=Sfxn3 PE=1 SV=1;sp|Q9JHY2|SFXN3_RAT Sideroflexin-3 OS=Rattus norvegicus OX=10116 GN=Sfxn3 PE=2 SV=1",35.404,321,"321;321;321",22.103,113800000,60190000,43320000,52144000,65330000,60978000,73666000,30680000,66479000,16714000,5989700,3167900,2280000,2744400,3438400,3209400,3877200,1614700,3498900,879670,54182000,48082000,51472000,52520000,60724000,63594000,67755000,53971000,65073000,42251000,10,5,6,5,7,9,9,3,8,5
"Q6P6T6;P24268",-0.565198888009089,10.0654430762904,0.455438066593441,0.499763752316466,0.999996365408252,"Q6P6T6","Cathepsin D;Cathepsin D 12 kDa light chain;Cathepsin D 9 kDa light chain;Cathepsin D 34 kDa heavy chain;Cathepsin D 30 kDa heavy chain","Ctsd","tr|Q6P6T6|Q6P6T6_RAT Cathepsin D OS=Rattus norvegicus OX=10116 GN=Ctsd PE=1 SV=1;sp|P24268|CATD_RAT Cathepsin D OS=Rattus norvegicus OX=10116 GN=Ctsd PE=1 SV=1",44.622,407,"407;407",130.77,2385400000,2477600000,1897100000,1890800000,1551100000,841550000,903290000,667220000,679900000,540790000,132520000,137640000,105390000,105050000,86172000,46753000,50183000,37068000,37772000,30044000,1465600000,1699900000,1487400000,1718800000,1649800000,931820000,1076800000,1092900000,1216700000,1050200000,66,69,62,58,54,43,46,40,31,47
"Q6P6U2;Q63569",-0.060149291401515,8.1039671283239,0.00519056076787355,0.942565661150958,0.999996365408252,"Q6P6U2","26S protease regulatory subunit 6A","Psmc3","tr|Q6P6U2|Q6P6U2_RAT 26S proteasome regulatory subunit 6A OS=Rattus norvegicus OX=10116 GN=Psmc3 PE=1 SV=1;sp|Q63569|PRS6A_RAT 26S proteasome regulatory subunit 6A OS=Rattus norvegicus OX=10116 GN=Psmc3 PE=1 SV=1",49.548,442,"442;439",170.2,479630000,550610000,413730000,378770000,323100000,234140000,267850000,209780000,209520000,119690000,17764000,20393000,15323000,14028000,11967000,8671800,9920200,7769500,7760100,4433100,355440000,324550000,394730000,342040000,346160000,286060000,337350000,356530000,378580000,315190000,33,34,28,30,23,22,30,29,23,24
"Q6P6V0",-0.0561644697801712,10.6500921856394,0.00452564626295363,0.946364431803508,0.999996365408252,"Q6P6V0","Glucose-6-phosphate isomerase","Gpi","sp|Q6P6V0|G6PI_RAT Glucose-6-phosphate isomerase OS=Rattus norvegicus OX=10116 GN=Gpi PE=1 SV=1",62.826,558,"558;557",323.31,2259700000,3006100000,2379200000,2035700000,1.95e+09,1447600000,1639400000,1273600000,1.344e+09,962180000,80705000,107360000,84973000,72704000,69641000,51699000,58552000,45486000,48001000,34364000,2.701e+09,2035200000,2.13e+09,1685400000,1736200000,2059100000,1978800000,2021800000,1968300000,1753100000,83,129,122,105,95,94,114,95,79,81
"Q6P747;F1M6V1;A0A096MKG6",-0.28648179245479,8.78504148936906,0.117561873611611,0.731694027251385,0.999996365408252,"Q6P747","Heterochromatin protein 1-binding protein 3","Hp1bp3","sp|Q6P747|HP1B3_RAT Heterochromatin protein 1-binding protein 3 OS=Rattus norvegicus OX=10116 GN=Hp1bp3 PE=1 SV=1;tr|F1M6V1|F1M6V1_RAT Heterochromatin protein 1-binding protein 3 OS=Rattus norvegicus OX=10116 GN=Hp1bp3 PE=1 SV=3;tr|A0A096MKG6|A0A096MKG6_RA",60.806,553,"553;553;294;228",83.118,504040000,676600000,628090000,666960000,494930000,325460000,333060000,257790000,256090000,182340000,19386000,26023000,24157000,25652000,19036000,12518000,12810000,9915000,9849600,7013000,494900000,606130000,621930000,6.52e+08,666180000,539180000,503970000,464890000,458850000,498180000,25,28,29,35,36,19,22,25,30,20
"Q6P756;Q6P756-2",-0.648045219319381,5.69503372049748,0.597554870114237,0.439512477574844,0.999996365408252,"Q6P756","Adaptin ear-binding coat-associated protein 2","Necap2","sp|Q6P756|NECP2_RAT Adaptin ear-binding coat-associated protein 2 OS=Rattus norvegicus OX=10116 GN=Necap2 PE=1 SV=2;sp|Q6P756-2|NECP2_RAT Isoform 2 of Adaptin ear-binding coat-associated protein 2 OS=Rattus norvegicus OX=10116 GN=Necap2",28.404,263,"263;241",91.279,148170000,120350000,38991000,71532000,74700000,73028000,78392000,50342000,3981700,7079900,10584000,8596500,2785000,5109400,5335700,5216300,5599400,3595900,284400,505700,83025000,81801000,60746000,83632000,87512000,75789000,72360000,62249000,0,39210000,19,12,6,11,10,13,13,9,2,3
"Q6P766;O08564;G3V9Y2;O08564-2",1.44176460434846,5.71165891710888,2.86602677501771,0.0904679606029211,0.999996365408252,"Q6P766","Lipid phosphate phosphohydrolase 1","Ppap2a","tr|Q6P766|Q6P766_RAT Lipid phosphate phosphohydrolase 1 OS=Rattus norvegicus OX=10116 GN=Plpp1 PE=2 SV=1;sp|O08564|PLPP1_RAT Phospholipid phosphatase 1 OS=Rattus norvegicus OX=10116 GN=Plpp1 PE=1 SV=1;tr|G3V9Y2|G3V9Y2_RAT Phosphatidic acid phosphatase 2a,",32,282,"282;282;283;283",11.37,27394000,39062000,26037000,20355000,32431000,96758000,77431000,55755000,100960000,42651000,3043700,4340300,2893000,2261700,3603400,10751000,8603400,6195000,11218000,4739000,32066000,37652000,29206000,33600000,44410000,99462000,93788000,91624000,98673000,91906000,4,4,4,3,6,9,7,6,12,5
"Q6P769;G3V6H9;Q9Z2G8",-0.0092429275144539,8.57614301674324,0.000122575327949459,0.991166501874934,0.999996365408252,"Q6P769","Nucleosome assembly protein 1-like 1","Nap1l1","tr|Q6P769|Q6P769_RAT Uncharacterized protein OS=Rattus norvegicus OX=10116 PE=2 SV=1;tr|G3V6H9|G3V6H9_RAT Nucleosome assembly protein 1-like 1 OS=Rattus norvegicus OX=10116 GN=Nap1l1 PE=1 SV=1;sp|Q9Z2G8|NP1L1_RAT Nucleosome assembly protein 1-like 1 OS=Rat",45.345,391,"391;391;390;384",161.79,483390000,735820000,598820000,459780000,412250000,384630000,539680000,265840000,64919000,292290000,34528000,52559000,42773000,32841000,29447000,27473000,38548000,18988000,4637000,20878000,550790000,466020000,476830000,457170000,452370000,533170000,573640000,433100000,276550000,539060000,20,26,26,16,20,19,29,24,8,21
"Q6P790;F1LQS3;P21533;A0A0G2KBA1",0.200617753806029,9.99465610422362,0.0576997356767363,0.810169250263888,0.999996365408252,"Q6P790","60S ribosomal protein L6","Rpl6","tr|Q6P790|Q6P790_RAT 60S ribosomal protein L6 (Fragment) OS=Rattus norvegicus OX=10116 GN=Rpl6 PE=2 SV=1;tr|F1LQS3|F1LQS3_RAT 60S ribosomal protein L6 OS=Rattus norvegicus OX=10116 GN=Rpl6-ps1 PE=3 SV=1;sp|P21533|RL6_RAT 60S ribosomal protein L6 OS=Rattus",33.473,297,"297;298;298;284",323.31,1417100000,1697100000,1270100000,1195400000,1089500000,1117600000,957870000,836060000,1285600000,600060000,109010000,130550000,97698000,91952000,83810000,85966000,73682000,64312000,98894000,46158000,1218800000,1247900000,1131600000,1146600000,1212900000,1332600000,1378700000,1370700000,1526800000,1169400000,64,66,72,61,61,73,75,69,63,58
"Q6P792;Q9WUH4;A0A0G2K338;Q8K3G3",-0.898282211406682,8.21723885515591,1.13950612929028,0.285756709063532,0.999996365408252,"Q6P792","Four and a half LIM domains protein 1","Fhl1","tr|Q6P792|Q6P792_RAT Four and a half LIM domains 1 OS=Rattus norvegicus OX=10116 GN=Fhl1 PE=1 SV=1;sp|Q9WUH4|FHL1_RAT Four and a half LIM domains protein 1 OS=Rattus norvegicus OX=10116 GN=Fhl1 PE=2 SV=1;tr|A0A0G2K338|A0A0G2K338_RAT Four and a half LIM dom",33.578,296,"296;280;339;210;280",146.03,863030000,739550000,556930000,478580000,417900000,179140000,286270000,124470000,176020000,99591000,50766000,43503000,32760000,28152000,24583000,10538000,16839000,7321900,10354000,5858300,482430000,489910000,476110000,483260000,499030000,248110000,308160000,221130000,244910000,267440000,34,33,32,30,25,19,26,16,14,12
"Q6P7A4;P10960;F7EPE0",-1.45873527283039,7.41987880997303,2.93124936312169,0.0868802348865568,0.999996365408252,"Q6P7A4","Sulfated glycoprotein 1","Psap","tr|Q6P7A4|Q6P7A4_RAT Prosaposin OS=Rattus norvegicus OX=10116 GN=Psap PE=2 SV=1;sp|P10960|SAP_RAT Prosaposin OS=Rattus norvegicus OX=10116 GN=Psap PE=1 SV=1;tr|F7EPE0|F7EPE0_RAT Prosaposin OS=Rattus norvegicus OX=10116 GN=Psap PE=1 SV=2",61.039,553,"553;554;557",118.91,737690000,391020000,394160000,367560000,328640000,85468000,53188000,50026000,30901000,81867000,24590000,13034000,13139000,12252000,10955000,2848900,1772900,1667500,1030000,2728900,390290000,216730000,414150000,310500000,245230000,117300000,119180000,112860000,104220000,113190000,30,22,28,18,23,11,9,7,8,13
"Q6P7A7;P07153",-0.0100047603794782,10.3865095284189,0.000143614144428567,0.990438450579753,0.999996365408252,"Q6P7A7","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1","Rpn1","tr|Q6P7A7|Q6P7A7_RAT Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Rattus norvegicus OX=10116 GN=Rpn1 PE=1 SV=1;sp|P07153|RPN1_RAT Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Rattus norvegicus O",68.4,606,"606;605",323.31,1347600000,2011400000,1.806e+09,1539700000,1341300000,1154900000,1055500000,895840000,1087600000,630030000,36422000,54363000,48811000,41615000,36252000,31214000,28526000,24212000,29396000,17028000,1504700000,1801400000,1903600000,1389900000,1834200000,2065100000,1844300000,1.416e+09,1356900000,1586700000,39,57,56,74,69,51,66,67,65,56
"Q6P7A9",-1.4418257926868,7.40301314235643,2.86626079842895,0.0904548039575287,0.999996365408252,"Q6P7A9","Lysosomal alpha-glucosidase","Gaa","sp|Q6P7A9|LYAG_RAT Lysosomal alpha-glucosidase OS=Rattus norvegicus OX=10116 GN=Gaa PE=2 SV=1",106.21,953,"953",230.69,324880000,446910000,377340000,260640000,288860000,70160000,44180000,26434000,84348000,20679000,9282400,12769000,10781000,7446800,8253100,2004600,1262300,755270,2410000,590820,264330000,361220000,345550000,265020000,317160000,138800000,126120000,73277000,130900000,96457000,19,25,24,23,22,9,7,6,11,7
"Q6P7D2;G3V6V1;O09175",-0.250383849014678,7.17014189781205,0.0898365413386492,0.764385062364688,0.999996365408252,"Q6P7D2","Aminopeptidase B","Rnpep","tr|Q6P7D2|Q6P7D2_RAT Arginyl aminopeptidase (Aminopeptidase B) OS=Rattus norvegicus OX=10116 GN=Rnpep PE=2 SV=1;tr|G3V6V1|G3V6V1_RAT Aminopeptidase B OS=Rattus norvegicus OX=10116 GN=Rnpep PE=1 SV=1;sp|O09175|AMPB_RAT Aminopeptidase B OS=Rattus norvegicus",72.603,650,"650;650;650",58.435,124270000,334110000,212470000,157010000,162110000,123420000,97360000,96825000,89659000,35739000,3765700,10125000,6438600,4757800,4912500,3739900,2950300,2934100,2716900,1083000,175370000,238770000,217620000,146900000,204040000,202370000,190160000,138670000,129350000,154980000,15,24,21,23,19,18,15,19,15,9
"Q6P7P5;B3KU41",0.266456622739147,7.29627038512447,0.101723531378666,0.74977105112203,0.999996365408252,"Q6P7P5","Basic leucine zipper and W2 domain-containing protein 1","Bzw1","sp|Q6P7P5|BZW1_RAT Basic leucine zipper and W2 domain-containing protein 1 OS=Rattus norvegicus OX=10116 GN=Bzw1 PE=1 SV=1;tr|B3KU41|B3KU41_HUMAN cDNA FLJ39170 fis, clone OCBBF2003028, highly similar to Rattus norvegicus basic leucine zipper and W2 domains",48.043,419,"419;211",57.778,283010000,308100000,178870000,151740000,160190000,116930000,190190000,173570000,161460000,101370000,11320000,12324000,7155000,6069800,6407400,4677400,7607800,6943000,6458500,4054900,185230000,194170000,157440000,180980000,177510000,169030000,213010000,235550000,220150000,227900000,22,24,20,16,21,13,20,20,18,15
"Q6P7P8;G3V817;Q8VIB0",-0.281471475619552,5.90782117051599,0.113492163244042,0.736202854838789,0.999996365408252,"Q6P7P8","X-ray repair cross-complementing protein 5","Xrcc5","tr|Q6P7P8|Q6P7P8_RAT X-ray repair cross-complementing protein 5 OS=Rattus norvegicus OX=10116 GN=Xrcc5 PE=2 SV=1;tr|G3V817|G3V817_RAT X-ray repair cross-complementing protein 5 OS=Rattus norvegicus OX=10116 GN=Xrcc5 PE=1 SV=1;tr|Q8VIB0|Q8VIB0_RAT Xrcc5 (Fr",83.114,732,"732;732;683",57.528,29998000,100380000,100280000,143750000,85886000,33776000,19235000,19116000,38028000,20946000,681760,2281400,2279100,3267100,1952000,767650,437170,434450,864270,476040,47880000,80632000,90596000,104880000,89031000,67502000,61998000,62855000,76917000,67187000,4,12,13,16,10,6,3,6,7,5
"Q6P7Q2;P35053",-0.765854166265703,6.89311448274555,0.831844634630336,0.361739675480538,0.999996365408252,"Q6P7Q2","Glypican-1;Secreted glypican-1","Gpc1","tr|Q6P7Q2|Q6P7Q2_RAT Glypican-1 OS=Rattus norvegicus OX=10116 GN=Gpc1 PE=2 SV=1;sp|P35053|GPC1_RAT Glypican-1 OS=Rattus norvegicus OX=10116 GN=Gpc1 PE=1 SV=1",61.628,558,"558;558",99.146,187370000,271270000,182040000,186280000,165420000,53679000,75777000,40639000,51326000,30496000,6691800,9688400,6501300,6653000,5907900,1917100,2706300,1451400,1833100,1089100,171450000,189710000,170240000,197320000,210270000,100110000,122830000,102140000,107640000,113660000,14,18,12,15,15,7,7,5,9,5
